Valor Deseado	Valor Obtenido
70.89688739651427	70.89688739651427
65.87852524776662	65.87852524776662
131.737884637254	131.737884637254
166.45070629986694	166.45070629986685
277.5198730072655	277.5198730072655
256.7998356177988	256.7998356177988
450.0986832845591	450.0986832845591
1118.4049196804788	1118.404919680479
364.5917657054696	364.5917657054696
470.2539484569877	470.2539484569877
427.61329189063855	427.6132918906386
413.44020180665365	413.44020180665376
394.15310211967363	394.1531021196736
223.9994756109224	223.99947561092233
231.3645681867954	231.36456818679545
45.5381201704883	45.53812017048837
206.57076444483957	206.5707644448395
201.50186993791684	201.50186993791687
76.98996688746071	76.98996688746071
414.81974802167974	414.81974802167974
193.30534547239216	193.30534547239213
926.2006710158262	926.2006710158261
313.64050288195153	313.64050288195153
247.16935761011297	247.169357610113
361.5236579262573	361.5236579262573
84.4640225882717	84.4640225882717
462.9884594050259	462.9884594050259
695.5767311907247	695.5767311907247
-9.431009976359931	-9.431009976359931
69.63039499833239	69.63039499833239
303.29488666761563	303.29488666761563
568.0131921526635	568.0131921526635
33.61151048691704	33.61151048691708
305.38787410987476	305.3878741098748
339.7209251535538	339.7209251535539
159.39918760361317	159.39918760361323
101.27430784287999	101.27430784287996
134.65235452199096	134.65235452199096
145.72122992724877	145.72122992724877
156.9611719184835	156.9611719184835
776.6874840687203	776.6874840687203
484.8434304340951	484.8434304340951
500.6842822807306	500.6842822807307
397.9452341959634	397.94523419596334
371.8888432496931	371.8888432496931
224.11556008295696	224.11556008295707
112.99214622116773	112.99214622116774
254.83244760680313	254.83244760680319
147.3966721408779	147.39667214087797
685.1845712977148	685.1845712977148
156.1656085002111	156.16560850021108
252.28355325817262	252.2835532581726
244.90984592224936	244.90984592224936
236.3741737631296	236.37417376312965
142.72721044321094	142.72721044321094
429.2970305120714	429.29703051207144
58.38856111493311	58.38856111493311
127.02591201052759	127.02591201052759
92.97641130896952	92.97641130896952
116.34974745752908	116.34974745752906
296.4615166408837	296.4615166408837
120.39099297608082	120.39099297608081
277.6328865435074	277.6328865435074
435.61320653047494	435.61320653047494
313.5714392013751	313.5714392013751
950.00116718	950.00116718
126.13401698536592	126.13401698536593
37.710033800387066	37.710033800387066
26.972772109302653	26.97277210930264
198.34062341171236	198.34062341171236
107.94573296073251	107.94573296073251
334.78475695109336	334.7847569510934
929.9636659826479	929.9636659826476
547.3339224765565	547.3339224765566
525.0289419319869	525.0289419319869
366.257464268259	366.257464268259
387.92840635879395	387.9284063587939
678.2073983731271	678.2073983731271
247.36996661039717	247.3699666103971
496.3943154443995	496.3943154443995
40.02799130776154	40.02799130776154
67.37020320300573	67.37020320300573
433.9636836031557	433.9636836031557
215.22445574968341	215.22445574968333
198.0418364622787	198.0418364622787
152.76509235303897	152.76509235303894
0	0
166.73839613010892	166.73839613010892
398.65121061212795	398.65121061212795
77.5532481290411	77.5532481290411
49.37537087311847	49.37537087311847
616.8187671651856	616.8187671651856
467.2773244221146	467.27732442211465
201.46571634799943	201.46571634799943
436.0414922912256	436.0414922912256
670.1845666320384	670.1845666320385
345.06820215917776	345.06820215917776
333.8597676373292	333.8597676373291
898.0494826274088	898.0494826274088
10.991953699721087	10.991953699721087
982.0451040987741	982.0451040987741
227.78965355178818	227.7896535517881
413.27894139426365	413.2789413942636
326.5176094103597	326.5176094103597
183.64690154959072	183.64690154959072
413.3137992413567	413.31379924135683
305.45770946771484	305.4577094677149
229.20288746539	229.20288746539
80.8764930707321	80.8764930707321
300.5456164361025	300.5456164361025
160.97507579955072	160.97507579955072
252.452390691885	252.45239069188497
154.7185082393826	154.7185082393826
131.973622712191	131.973622712191
448.84004161442954	448.8400416144295
369.5885907571206	369.5885907571206
0	0
51.207184587890325	51.207184587890325
329.21122624228815	329.2112262422881
933.9398214512888	933.9398214512887
162.66461140813848	162.66461140813854
839.2269428073506	839.2269428073505
50.62096490925302	50.62096490925305
114.11412567460575	114.11412567460573
580.0612976637015	580.0612976637016
1169.0738209467818	1169.0738209467822
561.5160099004235	561.5160099004235
271.36646644317517	271.36646644317517
316.26014936188534	316.2601493618854
268.3991198847533	268.3991198847533
35.09101792088268	35.09101792088266
528.6450073466856	528.6450073466856
257.2408076907259	257.2408076907259
55.24075647119288	55.24075647119288
75.34712100425315	75.34712100425315
206.50049744354038	206.50049744354038
764.9534871464053	764.9534871464055
237.32825285437548	237.3282528543755
1114.5455481851889	1114.5455481851889
76.16557070967204	76.16557070967204
206.4834238328163	206.48342383281636
416.65875575621067	416.65875575621055
414.00084217899047	414.0008421789903
144.55332360095048	144.5533236009506
60.75965224141578	60.759652241415765
169.3852025035806	169.38520250358056
324.3361437905203	324.3361437905203
182.58664164123013	182.58664164123013
224.90612520871713	224.90612520871713
477.4694153983668	477.46941539836666
309.2086041719775	309.2086041719775
0	0
814.2385140680161	814.2385140680162
280.17196384444827	280.17196384444827
359.27331584882825	359.2733158488282
438.68708063859515	438.68708063859515
708.7717825207883	708.7717825207885
332.12732633065224	332.1273263306522
397.3429518810098	397.34295188100987
89.47269717612132	89.47269717612132
384.3023611824598	384.3023611824598
379.4360879063523	379.4360879063523
699.5173442054358	699.5173442054357
199.5128825843916	199.5128825843916
-7.321970471295103	-7.321970471295103
847.37479779348	847.37479779348
245.15009769228624	245.1500976922862
1002.9063286591656	1002.9063286591656
399.9186707962731	399.9186707962731
527.625331631043	527.625331631043
417.7807073049028	417.78070730490276
-48.91058543111272	-48.91058543111272
747.2112904463297	747.2112904463297
267.0008182839187	267.00081828391865
503.7568146709999	503.75681467099986
462.9632153066427	462.9632153066429
457.44664493437324	457.44664493437335
-23.48231427252378	-23.48231427252378
748.8799459965343	748.8799459965342
259.44534549506386	259.4453454950638
185.74889643012298	185.748896430123
487.6068436572472	487.6068436572472
811.3314489809778	811.3314489809778
284.6425110475236	284.6425110475236
144.91968659911018	144.9196865991102
587.5669360935694	587.5669360935693
254.4585554543408	254.45855545434077
440.8155674563114	440.8155674563114
495.43999920049106	495.439999200491
221.2503490792571	221.2503490792571
30.63775573524714	30.63775573524714
204.67360988910877	204.67360988910877
347.18566598756394	347.185665987564
476.2121866652857	476.2121866652859
326.72606078042156	326.7260607804216
416.9617945475002	416.9617945475002
425.3995671683873	425.3995671683873
566.636672945112	566.6366729451119
509.31631363221675	509.3163136322167
935.0407996318543	935.0407996318543
880.9904667519697	880.9904667519697
330.147907240803	330.147907240803
357.2925288743078	357.2925288743078
242.88107272790467	242.88107272790475
157.94034474183684	157.94034474183687
314.6614396214852	314.66143962148516
473.90778214074646	473.90778214074646
529.909512034676	529.9095120346761
225.66946264948785	225.66946264948785
1061.7136688778292	1061.7136688778287
59.298535434258135	59.298535434258135
506.01450080209463	506.01450080209446
108.00171519157882	108.00171519157882
779.0556713667848	779.055671366785
510.41705158740126	510.4170515874014
289.94506476943644	289.94506476943644
35.710004283666095	35.710004283666095
583.4754158097718	583.4754158097716
34.64024558250392	34.64024558250392
0	0
470.86067663741517	470.86067663741505
527.5709910719829	527.5709910719827
298.5394169737421	298.53941697374216
185.4130409955834	185.41304099558343
678.0951517078983	678.0951517078983
128.44967213772202	128.44967213772196
57.79781075996982	57.79781075996982
109.39103584953122	109.39103584953122
347.3738658175946	347.3738658175946
305.168082186011	305.168082186011
92.8468831307876	92.84688313078753
166.04641341762337	166.04641341762337
308.629795005413	308.629795005413
593.8274675902693	593.8274675902694
313.96217999672035	313.96217999672035
92.05546684237873	92.05546684237873
-48.14711257328096	-48.14711257328096
-22.537231723426714	-22.537231723426714
1120.7156142597112	1120.715614259711
-30.46238113294571	-30.46238113294571
123.49597198709067	123.49597198709067
502.3890718976681	502.3890718976679
296.87792329673	296.8779232967301
165.43531589477362	165.43531589477362
54.00007609957021	54.00007609957021
1635.9499776111402	1635.9499776111402
789.1262655845799	789.1262655845798
422.66736401243344	422.6673640124332
611.5379832457841	611.5379832457842
0	0
562.5656096182357	562.5656096182357
437.6567437124438	437.6567437124438
170.98423939174285	170.98423939174285
168.16894054798075	168.16894054798075
137.08828630203084	137.08828630203084
172.023510456509	172.023510456509
404.4535596369597	404.45355963695965
335.06308587929186	335.06308587929186
136.11690568802427	136.11690568802425
165.4739518944844	165.47395189448446
474.2038717547631	474.20387175476304
424.1821232469972	424.1821232469972
0	0
370.0323834640275	370.0323834640275
456.4898168557646	456.4898168557646
373.2683424687125	373.2683424687123
300.30687347754383	300.30687347754383
441.4826426367075	441.48264263670745
163.20556619836424	163.20556619836424
144.84860042701177	144.84860042701175
283.8771101375663	283.87711013756626
245.0620565531811	245.0620565531811
140.40687597817188	140.40687597817188
392.6533986110694	392.6533986110694
340.4132573843957	340.4132573843957
31.651501868537068	31.651501868537068
162.51769632854308	162.5176963285431
266.7837938829948	266.78379388299487
294.0404333427841	294.0404333427841
233.18791591695174	233.1879159169517
-54.9297896979306	-54.929789697930566
338.9836689390301	338.98366893903017
348.56222197624106	348.56222197624106
286.40210106575125	286.4021010657513
222.34232247842854	222.3423224784285
43.691852675751335	43.691852675751335
665.5989769458618	665.5989769458618
0	0
252.85917903042258	252.85917903042255
385.0218982787124	385.0218982787124
386.0351459281038	386.0351459281039
130.48009316364212	130.48009316364212
547.8259006509018	547.8259006509018
150.66090907271172	150.66090907271172
470.0055385038089	470.00553850380896
170.78258030102705	170.78258030102705
333.3782132760038	333.37821327600375
391.2481204793381	391.2481204793381
218.69885353661755	218.6988535366176
167.94264056762165	167.94264056762168
274.0082632800202	274.00826328002023
0	0
659.6232251401198	659.6232251401198
275.36120379321255	275.36120379321255
213.720196517993	213.720196517993
391.5104033565599	391.51040335655983
652.3768229399604	652.3768229399604
196.08335460756751	196.08335460756751
351.97669230717906	351.976692307179
282.3226106006506	282.32261060065065
180.66707654078317	180.66707654078317
396.50377391897183	396.50377391897183
-33.509385166454535	-33.509385166454535
426.835130417454	426.83513041745397
42.38681029287866	42.38681029287866
891.9729813438441	891.9729813438439
215.84657993122278	215.84657993122278
259.45236410545454	259.4523641054545
102.8544907848942	102.8544907848942
18.610782570169476	18.610782570169476
641.1960341900249	641.1960341900249
662.0281474345145	662.0281474345144
364.57711994874046	364.5771199487406
-31.83618179005228	-31.83618179005228
39.66631326811722	39.66631326811725
1107.0803810326531	1107.0803810326533
72.15641667553837	72.15641667553837
189.25255435286212	189.2525543528621
649.8116356088525	649.8116356088524
244.86392769903009	244.86392769903009
294.5499236814929	294.54992368149294
446.2020426225435	446.20204262254356
90.49940299664496	90.49940299664499
742.5869757015131	742.5869757015131
608.3279141197552	608.3279141197553
297.18279549349086	297.18279549349086
269.3186278490628	269.3186278490628
139.83699368031694	139.83699368031694
538.3195818304147	538.3195818304144
327.37182566787567	327.37182566787567
199.319383471825	199.319383471825
625.8957292650553	625.8957292650554
187.39340758502993	187.39340758502993
139.21069211975532	139.21069211975532
570.8882242128388	570.8882242128386
585.2249890613406	585.2249890613407
69.36748811933398	69.36748811933398
250.0786145450604	250.0786145450604
1029.1151614275057	1029.1151614275059
267.7101786602549	267.71017866025494
206.09729799783162	206.09729799783156
553.0714507455893	553.0714507455893
478.96776709421704	478.96776709421715
135.55258316974073	135.55258316974076
350.86417474506925	350.86417474506925
538.6991024329764	538.6991024329764
717.9348404928429	717.9348404928427
659.6131037626628	659.6131037626628
44.58220875555145	44.582208755551505
215.0550749394717	215.05507493947172
234.9964823415454	234.9964823415454
454.04890568817905	454.04890568817905
345.5685818776278	345.5685818776278
793.5803660277173	793.5803660277172
217.44499304396305	217.44499304396305
607.6209914260792	607.6209914260791
448.0622158021552	448.0622158021552
938.013480388321	938.0134803883207
351.0657621856158	351.06576218561577
146.85104105887694	146.85104105887694
-43.861299202500206	-43.86129920250022
241.68660451894982	241.68660451894982
119.95698415885903	119.95698415885899
740.9338928042051	740.9338928042051
326.896006433533	326.89600643353276
516.3668817980237	516.3668817980237
138.4428489008521	138.4428489008521
162.07695508177835	162.07695508177835
93.60933243892188	93.60933243892195
578.0521151489497	578.0521151489497
276.0091289306804	276.0091289306804
438.92274035975845	438.9227403597584
-34.993227320388655	-34.993227320388655
374.84232875918343	374.84232875918343
84.57298273187244	84.57298273187243
265.86108697309555	265.86108697309555
7.173601219370767	7.173601219370767
1110.8841681164909	1110.8841681164909
345.8333303463108	345.8333303463108
288.91141825154284	288.91141825154284
78.70754124127896	78.70754124127896
83.68319799201124	83.68319799201126
700.4398467261426	700.4398467261426
401.90482110947926	401.90482110947926
481.17261648683876	481.17261648683865
304.40758233652775	304.4075823365278
372.1700414609851	372.170041460985
411.9448314532335	411.9448314532335
59.019674772075845	59.01967477207583
375.8541126644779	375.8541126644779
427.85763630820446	427.8576363082044
685.5304036700543	685.5304036700542
515.5483704674343	515.5483704674342
439.32184118681846	439.32184118681846
54.35449841169711	54.35449841169711
380.90349059833227	380.90349059833227
53.74409159803106	53.74409159803105
456.9340329261149	456.9340329261149
286.3629374681036	286.36293746810367
500.5372850526595	500.5372850526595
133.057292593922	133.057292593922
360.99532655121686	360.99532655121686
134.23556909676162	134.23556909676162
208.26549526888107	208.26549526888107
-26.328782668846145	-26.328782668846145
480.6769674928332	480.6769674928332
439.86145363277285	439.86145363277296
280.4573475551981	280.4573475551981
759.26342186173	759.2634218617301
0	0
62.1381612734001	62.1381612734001
617.7372097664327	617.7372097664326
74.90429540997245	74.90429540997246
24.925891171887145	24.925891171887145
197.61634906031122	197.61634906031122
1048.3334373908956	1048.3334373908958
115.25259015414792	115.25259015414792
271.71404498911426	271.71404498911426
111.11255749778125	111.11255749778125
499.6278441315014	499.62784413150155
361.72298491955934	361.7229849195593
348.7284615798242	348.7284615798243
354.5250430955049	354.5250430955049
304.3669037566528	304.3669037566528
739.382159561461	739.3821595614611
92.49196471274948	92.49196471274948
516.2347048160788	516.2347048160788
485.61001798448996	485.6100179844898
150.51545864510967	150.5154586451097
218.10534992176952	218.10534992176946
-22.020373577110604	-22.020373577110604
533.3739711282608	533.3739711282608
359.3116604329376	359.3116604329376
1118.408640100934	1118.408640100934
-31.151773166593458	-31.151773166593458
167.76795730774336	167.76795730774336
403.66844532931157	403.66844532931157
139.77779703298535	139.77779703298535
21.028451527526443	21.028451527526386
783.0153530511116	783.0153530511114
60.4304778965195	60.4304778965195
425.0530515067825	425.05305150678237
295.07604180154135	295.07604180154135
424.2399358601562	424.2399358601562
496.6444068013855	496.6444068013855
1079.5718114548479	1079.5718114548479
232.1225483229166	232.1225483229166
178.35550064623382	178.35550064623385
616.0372348890953	616.0372348890955
49.2818880496817	49.281888049681754
656.4956992335624	656.4956992335624
182.46629786674643	182.46629786674643
93.19368652203696	93.19368652203694
495.28807883426595	495.2880788342661
50.611288962036554	50.611288962036525
120.78953711366665	120.78953711366665
502.4855502702522	502.48555027025225
186.5306940965774	186.53069409657746
19.442275497768165	19.442275497768208
22.623195477621678	22.623195477621678
59.335547780544495	59.335547780544495
211.36460931217215	211.3646093121721
372.09561528122634	372.0956152812264
506.31740292190034	506.3174029219003
198.8097396193837	198.80973961938375
163.33352149743106	163.33352149743104
704.5334014970116	704.5334014970116
225.71442748027255	225.7144274802726
675.9515145621452	675.9515145621452
597.4338192985467	597.4338192985467
316.4842241513476	316.4842241513476
233.94924808227915	233.94924808227915
0	0
124.07346847957585	124.07346847957585
476.5893552926558	476.58935529265585
23.770429985108052	23.770429985108052
482.20836586145606	482.2083658614562
57.65683392695112	57.65683392695114
501.8179442460584	501.81794424605835
65.10913371280671	65.10913371280671
0	0
265.9525725197117	265.9525725197116
406.62139324111786	406.62139324111786
154.72880784793946	154.72880784793946
380.28519949392785	380.2851994939279
247.7269788703963	247.72697887039627
201.82788327415432	201.82788327415432
-14.890406940532955	-14.890406940532955
372.5505920271312	372.5505920271311
159.40520408700363	159.40520408700365
473.2343335009102	473.2343335009102
846.8646229595353	846.8646229595353
353.3588706089388	353.3588706089389
178.51269758279662	178.51269758279662
308.34319548339556	308.3431954833955
49.65474335739043	49.65474335739043
57.83298481333833	57.83298481333833
309.32625457745974	309.32625457745974
864.6659750200461	864.6659750200461
676.3876521183902	676.3876521183902
554.3131954191268	554.3131954191268
291.3825326031052	291.38253260310523
536.3096159106312	536.3096159106314
3.6415984936206627	3.6415984936206627
831.1241172151366	831.1241172151366
78.14059498102648	78.14059498102648
160.81274256382147	160.81274256382147
328.8325749864228	328.83257498642286
144.22730112638945	144.22730112638945
289.38528725339177	289.3852872533918
139.0571486456277	139.0571486456277
575.6158186486673	575.6158186486673
293.68301951356193	293.68301951356193
492.5769421564843	492.5769421564844
220.91958610770612	220.91958610770618
59.41830729462296	59.41830729462296
922.9788106857704	922.9788106857704
370.05032844388086	370.05032844388097
422.729041606744	422.729041606744
202.65193135306689	202.6519313530669
641.1708886906314	641.1708886906314
248.30096903100974	248.3009690310097
345.12290535822683	345.1229053582267
364.98545946048046	364.98545946048046
433.24129204973804	433.24129204973804
174.05482763310818	174.05482763310818
118.54262947935874	118.54262947935874
57.510502643386424	57.51050264338645
133.99251742717206	133.99251742717206
14.558093933596197	14.558093933596197
746.9327804007158	746.9327804007158
463.9892178729592	463.9892178729592
393.16883337954056	393.1688333795406
338.794370481903	338.794370481903
110.53199605196879	110.53199605196879
263.9769831429402	263.9769831429401
568.1867060051097	568.1867060051097
413.17879465057393	413.1787946505739
482.7781944556243	482.7781944556243
55.66047377367099	55.66047377367099
135.34992929847152	135.34992929847152
275.45678914477753	275.45678914477753
497.97264484042137	497.9726448404213
357.5442885359009	357.5442885359008
149.2424432351498	149.2424432351498
524.8695783464306	524.8695783464306
320.2427626700512	320.24276267005126
825.1210006199564	825.1210006199564
451.5876559400681	451.587655940068
43.69787854424007	43.69787854424007
213.10668614655305	213.1066861465531
374.79368041551385	374.79368041551396
0	0
13.603593123221302	13.603593123221287
440.6821730750585	440.6821730750584
418.4230273222645	418.42302732226455
373.17666444123654	373.1766644412365
228.45802301675758	228.45802301675752
602.9078776635783	602.9078776635781
538.3379337312999	538.3379337312999
516.518942788032	516.5189427880321
780.917086076463	780.917086076463
261.75617839411507	261.75617839411507
116.44518073379852	116.44518073379852
240.23629088368057	240.23629088368057
484.8340889356882	484.8340889356883
446.19645928568923	446.19645928568934
615.4995339373335	615.4995339373335
419.03512754064565	419.03512754064576
618.5046037031374	618.5046037031375
250.72806441539302	250.72806441539302
236.2122674194899	236.21226741949
353.3788777549065	353.3788777549065
86.95417934739793	86.95417934739793
0	0
611.3641876386885	611.3641876386885
540.3543160815772	540.3543160815772
442.51186836604506	442.51186836604495
26.192594255628443	26.192594255628443
0	0
618.1528247032984	618.1528247032984
148.70567144488479	148.70567144488479
245.41295389013973	245.41295389013973
1015.8682347946744	1015.8682347946742
403.95289431681033	403.95289431681033
572.1666945750967	572.1666945750967
181.76239653436107	181.76239653436107
608.8334824741324	608.8334824741323
275.45393212279777	275.45393212279777
70.02391027576729	70.02391027576728
128.18310411323955	128.18310411323952
566.1399157761897	566.1399157761897
35.28122602689483	35.28122602689483
378.82174527833826	378.82174527833826
395.1444454580765	395.14444545807663
211.09776219375942	211.09776219375948
564.7699663302863	564.7699663302864
279.2216450166101	279.2216450166101
357.6728502480597	357.6728502480597
107.00277219518496	107.00277219518496
319.39655273182325	319.39655273182325
30.50312765144693	30.50312765144693
108.75661904354988	108.75661904354986
45.79554880868946	45.79554880868946
343.2971933730942	343.2971933730941
35.067225451736874	35.067225451736874
569.1238166354254	569.1238166354256
366.13045797356926	366.1304579735691
64.35868501554123	64.35868501554123
233.3508989584493	233.3508989584493
483.42851542560356	483.42851542560356
284.78994505973367	284.7899450597337
502.24962390042924	502.24962390042924
446.038743857531	446.0387438575311
74.0038579434095	74.0038579434095
571.4133514428886	571.4133514428888
299.8429279639854	299.84292796398535
760.565437660469	760.5654376604691
529.772084759595	529.772084759595
38.04139211284979	38.04139211284979
574.6171680144851	574.6171680144848
159.89816281180887	159.89816281180887
279.3425072931918	279.3425072931918
782.0097125327104	782.0097125327104
347.53005104476983	347.53005104476983
460.89973457033955	460.8997345703396
479.26351460349383	479.2635146034937
173.5672422810706	173.56724228107066
240.75595249996337	240.7559524999634
150.43842589711062	150.43842589711056
374.0289801138017	374.02898011380165
793.2018531528141	793.2018531528141
14.63073913140829	14.63073913140829
329.61528999256393	329.61528999256393
637.2615601549842	637.2615601549842
648.3977276469251	648.3977276469251
805.6495280187403	805.6495280187403
508.92233680912364	508.9223368091236
871.0584008670803	871.0584008670805
526.5520822056751	526.5520822056751
93.31684618826719	93.31684618826719
589.3399207314245	589.3399207314245
330.0865679479056	330.0865679479056
380.88332544178536	380.88332544178525
527.2782671781833	527.2782671781833
446.78218219790824	446.7821821979083
0	0
218.27550405709704	218.275504057097
620.3411289990875	620.3411289990873
302.04876812308373	302.04876812308373
364.4259746912768	364.42597469127674
161.50646725316534	161.50646725316534
298.797761189979	298.797761189979
342.2360650052965	342.2360650052964
193.33789024621984	193.33789024621984
96.89049631313682	96.89049631313682
-8.083429202030459	-8.083429202030459
516.1011893545437	516.1011893545437
173.44132058035447	173.44132058035447
402.82188322829484	402.8218832282949
1148.6314684439412	1148.631468443941
141.0484051434427	141.04840514344266
190.85176191890093	190.85176191890093
729.5757944548375	729.5757944548375
591.3250146939895	591.3250146939895
444.1991071950842	444.1991071950842
654.3121609852669	654.3121609852669
233.63959611973672	233.63959611973675
839.8689822425802	839.8689822425799
773.9636495272789	773.9636495272789
622.7465789365397	622.7465789365397
543.582283725847	543.582283725847
583.475428975786	583.475428975786
239.9523397534184	239.9523397534184
197.51813492239953	197.51813492239944
939.739608666761	939.7396086667609
605.0471391666446	605.0471391666446
266.42346937098773	266.42346937098773
0	0
508.40933954179366	508.40933954179354
79.5200359493529	79.5200359493529
-20.068642060180736	-20.068642060180736
215.4713430316832	215.4713430316832
261.0484682504873	261.0484682504873
75.68113049446474	75.68113049446474
696.556626298596	696.5566262985959
882.2345878669588	882.2345878669589
225.26586258606176	225.26586258606167
230.55169555789024	230.55169555789018
844.8160831132263	844.8160831132263
-33.25466669353166	-33.25466669353166
792.1078518440274	792.1078518440274
121.60507266852235	121.60507266852235
900.0088513930353	900.0088513930352
295.5697373052478	295.5697373052478
804.6171796502989	804.617179650299
1293.5528011171302	1293.5528011171302
1116.6338526004874	1116.6338526004877
521.0815572833512	521.0815572833513
338.15597951218535	338.15597951218535
150.0008493619624	150.0008493619624
168.0101763424214	168.0101763424214
458.5099993125125	458.5099993125124
53.667478785830184	53.667478785830184
74.1595530290266	74.1595530290266
0	0
841.8940542957067	841.894054295707
713.6832981811103	713.6832981811101
536.4471988247508	536.4471988247508
797.1128978941586	797.1128978941588
154.69738412364578	154.69738412364597
0	0
315.90857644668284	315.9085764466829
18.193039020719482	18.193039020719475
487.9584356634441	487.9584356634441
344.8870655315226	344.8870655315226
633.6332196534561	633.6332196534559
681.9319863544126	681.9319863544126
91.54370157439647	91.54370157439647
627.8417017321756	627.8417017321756
499.1190501152269	499.1190501152267
106.4173916252971	106.41739162529707
1066.2953484678453	1066.2953484678453
656.1202966549276	656.1202966549275
316.61469024976077	316.6146902497608
238.58285244566716	238.58285244566719
607.9346983115421	607.9346983115421
440.12508995145777	440.12508995145777
707.4691680305561	707.4691680305561
397.49121044933315	397.49121044933315
269.9950631914993	269.9950631914993
210.42870468106526	210.42870468106526
545.9602518219442	545.9602518219442
132.26747211639824	132.26747211639827
390.93514468246633	390.9351446824663
425.54406651770205	425.54406651770205
244.9967019813056	244.9967019813056
206.1075182235994	206.1075182235994
1060.0546765256058	1060.0546765256058
365.07761833936144	365.07761833936144
782.2038004187511	782.2038004187511
129.10920561731467	129.10920561731467
97.7968309246675	97.7968309246675
214.49483332794497	214.49483332794497
57.835253222211506	57.835253222211506
0	0
233.48818749395173	233.48818749395167
266.25938220474757	266.25938220474757
146.61249345412836	146.61249345412836
49.4049275836554	49.4049275836554
20.920824719890803	20.920824719890803
305.1837179815038	305.1837179815036
8.356613105938195	8.356613105938195
218.52021669939305	218.52021669939307
547.8966055626352	547.8966055626352
58.283691576252124	58.28369157625211
-2.7689028118074503	-2.768902811807436
373.2566693134382	373.2566693134382
203.76679397595288	203.76679397595288
256.3498496624368	256.34984966243684
98.74460461521045	98.74460461521045
220.9115551022038	220.9115551022038
493.1284317224179	493.12843172241793
190.5806316901866	190.5806316901866
272.9590971698557	272.9590971698557
307.9669828980611	307.9669828980611
595.6834174635604	595.6834174635604
49.87293859383216	49.87293859383216
464.5500323889439	464.5500323889438
372.486967782938	372.486967782938
554.5189054810239	554.5189054810239
788.1436870574944	788.1436870574944
